WTVeh_1,WTVeh_2,WTVeh_3,WTVeh_4,WTTx_1,WTTx_2,WTTx_3,WTTx_4,KOVeh_1,KOVeh_2,KOVeh_3,KOVeh_4,KOTx_1,KOTx_2,KOTx_3,KOTx_4,Peptides,Sequence coverage [%],Mol. weight [kDa],Q-value,Number Of Imputations,Protein IDs,Gene names,Protein names,Fasta headers
1.487039566,1.518575668,1.432588577,1.531217575,1.417520523,1.495437622,1.501367569,1.485822678,1.670061111,1.552419662,1.609804153,1.635993958,1.650222778,1.627311707,1.560779572,1.48241806,12,17.2,101.34,0,0,E9QNE9;Q99JP0,Map4k3,Mitogen-activated protein kinase kinase kinase kinase;Mitogen-activated protein kinase kinase kinase kinase 3,tr|E9QNE9|E9QNE9_MOUSE Mitogen-activated protein kinase kinase kinase kinase OS=Mus musculus GN=Map4k3 PE=1 SV=1;sp|Q99JP0|M4K3_MOUSE Mitogen-activated protein kinase kinase kinase kinase 3 OS=Mus musculus GN=Map4k3 PE=1 SV=4
3.43303299,3.324504852,3.275508881,3.337093353,3.258262634,3.410720825,3.284973145,3.188714981,3.430751801,3.341775894,3.339921951,3.424785614,3.454473495,3.494205475,3.456853867,3.478889465,35,33.9,148.25,0,0,E9QNF7;Q9CPW0;A0A140LJB1;Q9CPW0-2;A0A0G2JE70,Cntnap2,Contactin-associated protein-like 2,tr|E9QNF7|E9QNF7_MOUSE Contactin-associated protein-like 2 OS=Mus musculus GN=Cntnap2 PE=1 SV=1;sp|Q9CPW0|CNTP2_MOUSE Contactin-associated protein-like 2 OS=Mus musculus GN=Cntnap2 PE=1 SV=2
2.495132446,2.491979599,2.437692642,2.483039856,2.412878036,2.534599304,2.440847397,2.4146595,2.502902985,2.432729721,2.540119171,2.539510727,2.49489975,2.42893219,2.452827454,2.48925972,40,24.9,188.78,0,0,E9QNG1;B2RR82;Q9Z0R6;Q9Z0R6-2;A0A1W2P7G8;F6ZX53,Itsn2,Intersectin-2,tr|E9QNG1|E9QNG1_MOUSE Intersectin-2 OS=Mus musculus GN=Itsn2 PE=1 SV=1;tr|B2RR82|B2RR82_MOUSE Intersectin-2 OS=Mus musculus GN=Itsn2 PE=1 SV=1;sp|Q9Z0R6|ITSN2_MOUSE Intersectin-2 OS=Mus musculus GN=Itsn2 PE=1 SV=2;sp|Q9Z0R6-2|ITSN2_MOUSE Isoform 2 of Inte
2.257844925,2.228870392,2.237735748,2.357610703,2.321592331,2.36095047,2.353647232,2.360292435,2.429395676,2.341522217,2.401325226,2.35843277,2.45136261,2.404396057,2.563110352,2.503713608,27,26.4,125.03,0,0,E9QNH6;E9Q580;Q7TQD7;P46735-2;P46735;D3YV80;O88329,Myo1b,Unconventional myosin-Ib,tr|E9QNH6|E9QNH6_MOUSE Unconventional myosin-Ib OS=Mus musculus GN=Myo1b PE=1 SV=1;tr|E9Q580|E9Q580_MOUSE Unconventional myosin-Ib OS=Mus musculus GN=Myo1b PE=1 SV=1;tr|Q7TQD7|Q7TQD7_MOUSE Myo1b protein OS=Mus musculus GN=Myo1b PE=1 SV=1;sp|P46735-2|MYO1B_
0.36529541,-0.693525314,1.138381958,0.253145218,0.660640717,-0.725587845,0.675481796,0.383235931,-0.124578476,0.588514328,-0.073797226,0.477869034,-0.462198257,0.05632019,0.4167099,0.441192627,2,4.1,47.494,1,0,E9QNK5;Q3UQP0;A0A1D5RLK7;Q60748;Q60748-2,Crhr2,Corticotropin-releasing factor receptor 2,tr|E9QNK5|E9QNK5_MOUSE Corticotropin-releasing factor receptor 2 OS=Mus musculus GN=Crhr2 PE=3 SV=1;tr|Q3UQP0|Q3UQP0_MOUSE Corticotropin-releasing factor receptor 2 OS=Mus musculus GN=Crhr2 PE=2 SV=1;tr|A0A1D5RLK7|A0A1D5RLK7_MOUSE Corticotropin-releasing f
-3.007389069,-3.133707047,-3.047914505,-3.062770844,-2.712802887,-3.200773239,-2.63025856,-2.854124069,-3.020051956,-2.795770645,-3.085824966,-3.12698555,-2.848703384,-2.88322258,-2.909698486,-2.489816666,3,14.4,33.885,0,0,E9QNL5;P52840;D3Z2P8;D3Z3G5;Q91W19;P52843,Sult1a1,Sulfotransferase;Sulfotransferase 1A1,tr|E9QNL5|E9QNL5_MOUSE Sulfotransferase OS=Mus musculus GN=Sult1a1 PE=1 SV=1;sp|P52840|ST1A1_MOUSE Sulfotransferase 1A1 OS=Mus musculus GN=Sult1a1 PE=1 SV=1;tr|D3Z2P8|D3Z2P8_MOUSE Sulfotransferase (Fragment) OS=Mus musculus GN=Sult1a1 PE=1 SV=1;tr|D3Z3G5|D
4.120470047,4.026954651,4.05840683,4.175588608,3.951990128,4.081277847,3.967435837,3.886671066,4.16126442,3.94893837,4.15873909,4.209697723,4.034719467,4.095888138,4.000406265,4.029970169,44,39,149.69,0,0,E9QNN1;O70133-2;Q3UR42,Dhx9,ATP-dependent RNA helicase A,tr|E9QNN1|E9QNN1_MOUSE ATP-dependent RNA helicase A OS=Mus musculus GN=Dhx9 PE=1 SV=1;sp|O70133-2|DHX9_MOUSE Isoform 2 of ATP-dependent RNA helicase A OS=Mus musculus GN=Dhx9;tr|Q3UR42|Q3UR42_MOUSE ATP-dependent RNA helicase A (Fragment) OS=Mus musculus GN
4.881679535,4.729608536,4.83067131,4.840673447,4.647289276,4.715986252,4.676578522,4.621681213,4.913736343,4.703500748,4.931415558,4.913944244,4.820642471,4.808691025,4.716161728,4.740743637,11,40.5,26.856,0,0,E9QNP0;E9Q4P0;P62984;A0A0A6YW67;E9Q9J0;E9Q5F6;Q5SX22;P0CG49;P0CG50;D3YYZ2;D3Z2M8;D3YWA5,Kxd1;Uba52;Gm8797;Ubc;Ubb,Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40;Polyubiquitin-B;Ubiquitin;Polyubiquitin-C;Ubiquitin;Ubiquitin-related 1;Ubiquitin-related 2,tr|E9QNP0|E9QNP0_MOUSE KxDL motif-containing protein 1 OS=Mus musculus GN=Kxd1 PE=1 SV=1;tr|E9Q4P0|E9Q4P0_MOUSE KxDL motif-containing protein 1 (Fragment) OS=Mus musculus GN=Kxd1 PE=1 SV=1;sp|P62984|RL40_MOUSE Ubiquitin-60S ribosomal protein L40 OS=Mus mus
-5.284267426,-4.976387024,-5.142613411,-5.311433792,-4.727452278,-4.733320236,-5.041805267,-4.974637985,-4.907270432,-4.77195549,-5.614021301,-5.609045982,-5.302239418,-5.173372269,-5.103090286,-5.14803791,236,49.5,622.26,0,0,E9QNP1,Macf1,,tr|E9QNP1|E9QNP1_MOUSE Microtubule-actin cross-linking factor 1 OS=Mus musculus GN=Macf1 PE=1 SV=2
-2.390228271,-2.456888199,-2.537315369,-2.42168045,-2.412635803,-2.408454895,-2.35200119,-2.441400528,-2.372610092,-2.414842606,-2.376873016,-2.400941849,-2.225791931,-2.41176796,-2.377271652,-2.498533249,5,5.6,109.35,0,0,E9QNQ2;B2RXR6;J3QK13;J3QNJ4,Ankrd44,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,tr|E9QNQ2|E9QNQ2_MOUSE Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B OS=Mus musculus GN=Ankrd44 PE=1 SV=1;sp|B2RXR6|ANR44_MOUSE Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B OS=Mus musculus GN=Ankrd
1.109157562,1.058290482,0.983762741,1.138151169,0.848577499,0.972412109,0.884857178,0.809150696,0.946792603,0.832180023,1.092704773,0.927970886,0.944414139,0.92026329,0.910306931,0.92521286,9,30.2,31.845,0,0,E9QNR6;Q8VD62,AI837181;Bles03,UPF0696 protein C11orf68 homolog,tr|E9QNR6|E9QNR6_MOUSE Expressed sequence AI837181 OS=Mus musculus GN=AI837181 PE=1 SV=1;sp|Q8VD62|CK068_MOUSE UPF0696 protein C11orf68 homolog OS=Mus musculus GN=Bles03 PE=1 SV=1
0.418970108,0.349405289,0.357902527,0.890991211,0.397584915,0.498558044,0.392801285,0.390855789,0.611673355,0.410640717,0.499519348,0.736293793,0.817996979,0.686351776,0.644958496,0.748258591,2,1.4,135.87,0.0024328,0,E9QNX4;Q9CXB8,Alpk1,Alpha-protein kinase 1,tr|E9QNX4|E9QNX4_MOUSE Alpha-protein kinase 1 OS=Mus musculus GN=Alpk1 PE=1 SV=1;sp|Q9CXB8|ALPK1_MOUSE Alpha-protein kinase 1 OS=Mus musculus GN=Alpk1 PE=2 SV=2
-1.053688049,-1.024908066,-0.957038879,-0.981645584,-1.005432129,-1.031679153,-1.127702713,-1.130973816,-0.844087601,-1.04328537,-0.958251953,-0.858644485,-0.946340561,-0.892557144,-0.859579086,-0.836870193,9,6.4,155.28,0,0,E9QNX9;Q60751,Igf1r,Tyrosine-protein kinase receptor;Insulin-like growth factor 1 receptor;Insulin-like growth factor 1 receptor alpha chain;Insulin-like growth factor 1 receptor beta chain,tr|E9QNX9|E9QNX9_MOUSE Tyrosine-protein kinase receptor OS=Mus musculus GN=Igf1r PE=1 SV=1;sp|Q60751|IGF1R_MOUSE Insulin-like growth factor 1 receptor OS=Mus musculus GN=Igf1r PE=1 SV=3
3.306667328,3.291742325,3.312679291,3.2572155,3.311805725,3.370452881,3.319599152,3.237127304,3.35338974,3.299507141,3.369819641,3.356464386,3.324497223,3.310653687,3.27056694,3.343372345,82,20.3,520.69,0,0,E9QNY8;Q9JLC8-3;Q9JLC8;Q9JLC8-2;B2RRL5;D3Z3H1;A0A0R4J125,Sacs,Sacsin,tr|E9QNY8|E9QNY8_MOUSE Sacsin OS=Mus musculus GN=Sacs PE=1 SV=1;sp|Q9JLC8-3|SACS_MOUSE Isoform 3 of Sacsin OS=Mus musculus GN=Sacs;sp|Q9JLC8|SACS_MOUSE Sacsin OS=Mus musculus GN=Sacs PE=1 SV=2;sp|Q9JLC8-2|SACS_MOUSE Isoform 2 of Sacsin OS=Mus musculus GN=S
-0.895811081,-0.859901428,-0.835258484,-0.855815887,-0.832284927,-0.739448547,-0.862520218,-0.813482285,-0.950199127,-0.874248505,-0.877292633,-0.843120575,-0.867794037,-0.905483246,-0.911979675,-0.844552994,11,14.7,138.02,0,0,E9QNZ2;Q7TPV2-2;Q7TPV2;Q7TPV2-3;F6Z1P8,Dzip3,E3 ubiquitin-protein ligase DZIP3,tr|E9QNZ2|E9QNZ2_MOUSE E3 ubiquitin-protein ligase DZIP3 OS=Mus musculus GN=Dzip3 PE=1 SV=1;sp|Q7TPV2-2|DZIP3_MOUSE Isoform 2 of E3 ubiquitin-protein ligase DZIP3 OS=Mus musculus GN=Dzip3;sp|Q7TPV2|DZIP3_MOUSE E3 ubiquitin-protein ligase DZIP3 OS=Mus muscu
-0.141809464,-0.180511475,-0.115865707,-0.158550262,-0.075223923,-0.11038208,-0.033361435,-0.093830109,-0.135089874,-0.158428192,-0.09516716,-0.085596085,-0.059486389,-0.185937881,-0.051473618,0.002300262,22,13.4,281.25,0,0,E9QP09;S4R1Y1;Q80TT8;Q80TT8-2;Q80TT8-4;Q80TT8-3,Cul9,Cullin-9,tr|E9QP09|E9QP09_MOUSE Cullin-9 OS=Mus musculus GN=Cul9 PE=1 SV=1;tr|S4R1Y1|S4R1Y1_MOUSE Cullin-9 OS=Mus musculus GN=Cul9 PE=1 SV=1;sp|Q80TT8|CUL9_MOUSE Cullin-9 OS=Mus musculus GN=Cul9 PE=1 SV=2
-1.41076088,-1.313510895,-1.263412476,-1.195146561,-1.445056915,-1.205728531,-1.185428619,-1.110748291,-1.220039368,-1.17647934,-1.203674316,-1.212053299,-1.313796997,-1.151044846,-1.228086472,-1.307994843,13,9,193.42,0,0,E9QP44;Q8BZ05;Q8BZ05-2,Arap2,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2","tr|E9QP44|E9QP44_MOUSE Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Arap2 PE=1 SV=1;sp|Q8BZ05|ARAP2_MOUSE Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 OS=Mus musculus GN=Arap2 P"
3.100988388,3.178537369,3.141368866,2.73135376,3.154441833,3.001928329,2.931610107,2.965137482,3.024591446,3.034955978,3.046628952,3.104846954,3.031768799,3.10928154,3.02573967,2.955465317,49,43.4,119.68,0,0,E9QP54;Q8K3E5;A0A1L1SQE2;Q8K3E5-2;E9Q552,Ahi1,Jouberin,tr|E9QP54|E9QP54_MOUSE Jouberin OS=Mus musculus GN=Ahi1 PE=1 SV=1;sp|Q8K3E5|AHI1_MOUSE Jouberin OS=Mus musculus GN=Ahi1 PE=1 SV=2;tr|A0A1L1SQE2|A0A1L1SQE2_MOUSE Jouberin OS=Mus musculus GN=Ahi1 PE=1 SV=1;sp|Q8K3E5-2|AHI1_MOUSE Isoform 2 of Jouberin OS=Mus
-3.472579956,-3.015565872,-3.210031509,-3.327611923,-2.9674263,-3.431528091,-2.885120392,-3.030563354,-2.741580963,-3.107387543,-2.942508698,-2.922149658,-3.000432968,-3.009090424,-3.290935516,-3.127368927,2,27.7,15.163,0,0,E9QP56;A0A0R4J1N3;P33622,Apoc3,Apolipoprotein C-III,tr|E9QP56|E9QP56_MOUSE Apolipoprotein C-III OS=Mus musculus GN=Apoc3 PE=1 SV=1;tr|A0A0R4J1N3|A0A0R4J1N3_MOUSE Apolipoprotein C-III OS=Mus musculus GN=Apoc3 PE=1 SV=1;sp|P33622|APOC3_MOUSE Apolipoprotein C-III OS=Mus musculus GN=Apoc3 PE=1 SV=2
0.458786011,0.402252197,0.397201538,0.499193192,0.315784454,0.408380508,0.383522034,0.283061981,0.419696808,0.359682083,0.459186554,0.497972488,0.476345062,0.468780518,0.458665848,0.335521698,18,29.4,100.16,0,0,E9QP59;D3YU56;Q9WU40;Q9WU40-2,Lemd3,Inner nuclear membrane protein Man1,tr|E9QP59|E9QP59_MOUSE Inner nuclear membrane protein Man1 OS=Mus musculus GN=Lemd3 PE=1 SV=1;tr|D3YU56|D3YU56_MOUSE Inner nuclear membrane protein Man1 OS=Mus musculus GN=Lemd3 PE=1 SV=1;sp|Q9WU40|MAN1_MOUSE Inner nuclear membrane protein Man1 OS=Mus musc
-2.275257111,-2.347787857,-1.917346954,-2.201177597,-1.906236649,-2.142549515,-1.956682205,-1.99127388,-2.270200729,-2.048740387,-2.244617462,-2.090139389,-1.972570419,-2.157546997,-1.827878952,-1.945882797,4,4.1,122.11,0,0,E9QP73;Q8CEF9,Tmem132c,Transmembrane protein 132C,tr|E9QP73|E9QP73_MOUSE Transmembrane protein 132C OS=Mus musculus GN=Tmem132c PE=4 SV=1;sp|Q8CEF9|T132C_MOUSE Transmembrane protein 132C OS=Mus musculus GN=Tmem132c PE=2 SV=3
1.49839592,1.402906418,1.294736862,1.561750412,1.428886414,1.434242249,1.394039154,1.364910126,1.460323334,1.370801926,1.437162399,1.386770248,1.575443268,1.594398499,1.547468185,1.322649002,9,18.3,42.168,0,0,E9QP87;Q8VHK5,Mlc1,Membrane protein MLC1,tr|E9QP87|E9QP87_MOUSE Membrane protein MLC1 OS=Mus musculus GN=Mlc1 PE=1 SV=1;sp|Q8VHK5|MLC1_MOUSE Membrane protein MLC1 OS=Mus musculus GN=Mlc1 PE=1 SV=1
2.606365204,2.646989822,2.649011612,2.694948196,2.651475906,2.68627739,2.672801971,2.648574829,2.703496933,2.639122009,2.663311005,2.703046799,2.711751938,2.704114914,2.678733826,2.637023926,47,37.9,167.29,0,0,E9QP99;P55937;A0A0R4J1H6;P55937-1;D3Z0Q8,Golga3,Golgin subfamily A member 3,tr|E9QP99|E9QP99_MOUSE Golgin subfamily A member 3 OS=Mus musculus GN=Golga3 PE=1 SV=1;sp|P55937|GOGA3_MOUSE Golgin subfamily A member 3 OS=Mus musculus GN=Golga3 PE=1 SV=3;tr|A0A0R4J1H6|A0A0R4J1H6_MOUSE Golgin subfamily A member 3 OS=Mus musculus GN=Golga
-3.800844193,-3.605979919,-3.739655495,-3.725344658,-3.716274261,-3.732447624,-3.729681015,-3.407222748,-3.743883133,-3.48443985,-3.764852524,-3.695954323,-3.656606674,-3.739186287,-3.291555405,-3.609739304,1,2.7,124.38,0,0,E9QPB3;P59328-2;P59328,Wdhd1,WD repeat and HMG-box DNA-binding protein 1,tr|E9QPB3|E9QPB3_MOUSE WD repeat and HMG-box DNA-binding protein 1 OS=Mus musculus GN=Wdhd1 PE=1 SV=1;sp|P59328-2|WDHD1_MOUSE Isoform 2 of WD repeat and HMG-box DNA-binding protein 1 OS=Mus musculus GN=Wdhd1;sp|P59328|WDHD1_MOUSE WD repeat and HMG-box DNA-
5.031684875,5.031303406,5.014820099,4.891088486,4.986028671,5.028274536,4.860570908,4.852931976,4.943580627,4.963195801,4.938552856,4.995807648,4.870359421,4.895261765,4.882095337,5.012159348,53,52.1,129.83,0,0,E9QPD7;G5E8R3;Q05920,Pcx;Pc,"Pyruvate carboxylase;Pyruvate carboxylase, mitochondrial","tr|E9QPD7|E9QPD7_MOUSE Pyruvate carboxylase OS=Mus musculus GN=Pcx PE=1 SV=1;tr|G5E8R3|G5E8R3_MOUSE Pyruvate carboxylase OS=Mus musculus GN=Pcx PE=1 SV=1;sp|Q05920|PYC_MOUSE Pyruvate carboxylase, mitochondrial OS=Mus musculus GN=Pc PE=1 SV=1"
4.570402145,4.610322952,4.625829697,4.73919487,4.739322662,4.702516556,4.789554596,4.760742188,4.672737122,4.703039169,4.631513596,4.628917694,4.854814529,4.758758545,4.78335762,4.63094902,96,49.4,223.35,0,0,E9QPE7,Myh11,,tr|E9QPE7|E9QPE7_MOUSE Myosin-11 OS=Mus musculus GN=Myh11 PE=1 SV=1
0.611522675,0.745046616,0.64090538,0.487991333,0.673686981,0.752189636,0.621358871,0.687070847,0.617242813,0.701683044,0.63621521,0.583568573,0.592233658,0.572723389,0.616792679,0.661567688,17,27.6,84.209,0,0,E9QPH0;Q8CAH8;Q61410;A0A0G2JEE8;Q3TMJ2,Prkg2,cGMP-dependent protein kinase;cGMP-dependent protein kinase 2,tr|E9QPH0|E9QPH0_MOUSE cGMP-dependent protein kinase OS=Mus musculus GN=Prkg2 PE=1 SV=1;tr|Q8CAH8|Q8CAH8_MOUSE cGMP-dependent protein kinase OS=Mus musculus GN=Prkg2 PE=1 SV=1;sp|Q61410|KGP2_MOUSE cGMP-dependent protein kinase 2 OS=Mus musculus GN=Prkg2 PE
-1.895355225,-1.842874527,-1.975687027,-1.888061523,-1.948125839,-1.964073181,-1.897874832,-1.803216934,-1.840293884,-1.922168732,-1.846876144,-2.028966904,-1.790863037,-1.863609314,-1.837162018,-2.008657455,3,3.6,154.7,0,0,E9QPJ5;Q80U59;Q80U59-2,D5Ertd579e;Kiaa0232,Uncharacterized protein KIAA0232,"tr|E9QPJ5|E9QPJ5_MOUSE DNA segment, Chr 5, ERATO Doi 579,-expressed OS=Mus musculus GN=D5Ertd579e PE=1 SV=2;sp|Q80U59|K0232_MOUSE Uncharacterized protein KIAA0232 OS=Mus musculus GN=Kiaa0232 PE=1 SV=2"
-3.44811821,-3.086179733,-3.315231323,-3.574460983,-3.188163757,-3.512023926,-3.143381119,-3.101488113,-3.195142746,-3.033491135,-3.758012772,-3.169275284,-3.427509308,-3.232997894,-3.530267715,-3.234819412,2,12,35.429,0.00011718,0,E9QPK1;Q8R1U2,Cgref1,Cell growth regulator with EF hand domain protein 1,tr|E9QPK1|E9QPK1_MOUSE Cell growth regulator with EF hand domain protein 1 OS=Mus musculus GN=Cgref1 PE=1 SV=1;sp|Q8R1U2|CGRE1_MOUSE Cell growth regulator with EF hand domain protein 1 OS=Mus musculus GN=Cgref1 PE=1 SV=1
-6.186258316,-5.783102036,-5.811449051,-6.487698555,-5.69965744,-6.143098831,-5.849005699,-5.933862686,-6.463285446,-5.879735947,-6.509411812,-6.909401894,-6.133842468,-5.911124229,-5.917663574,-6.17610836,2,0.9,309.15,0.00034247,0,E9QPU1;Q8CIZ8,Vwf,von Willebrand factor;von Willebrand antigen 2,tr|E9QPU1|E9QPU1_MOUSE von Willebrand factor OS=Mus musculus GN=Vwf PE=1 SV=2;sp|Q8CIZ8|VWF_MOUSE von Willebrand factor OS=Mus musculus GN=Vwf PE=1 SV=2
-0.672719955,-1.125823975,-0.062475204,-0.991306305,-0.448040009,-1.155651093,-0.951677322,-0.731229782,-0.994165421,-0.554958344,-0.903692245,-0.83313942,-0.951871872,-0.633773804,-0.57299614,-0.941286087,5,4.7,182.29,0.0024344,0,E9QPX1;P39061-2;P39061-1;P39061;A0A1W2P6N8,Col18a1,Collagen alpha-1(XVIII) chain;Endostatin,tr|E9QPX1|E9QPX1_MOUSE Collagen alpha-1(XVIII) chain OS=Mus musculus GN=Col18a1 PE=1 SV=1;sp|P39061-2|COIA1_MOUSE Isoform 3 of Collagen alpha-1(XVIII) chain OS=Mus musculus GN=Col18a1;sp|P39061-1|COIA1_MOUSE Isoform 2 of Collagen alpha-1(XVIII) chain OS=Mu
5.025690079,4.911212921,4.902946472,5.341918945,4.883060455,4.806110382,5.093471527,5.154628754,5.261436462,4.973333359,5.310823441,5.228595734,5.309080124,5.454301834,5.278570175,4.979600906,8,37.7,19.803,0,0,E9QPX3;Q9CXZ1,Ndufs4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial","tr|E9QPX3|E9QPX3_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Mus musculus GN=Ndufs4 PE=1 SV=1;sp|Q9CXZ1|NDUS4_MOUSE NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Mus musculus GN=Ndufs4 PE=1 SV=3"
2.457715988,2.322999954,2.500095367,2.443496704,2.511724472,2.363370895,2.58735466,2.560779572,2.477840424,2.444562912,2.462696075,2.535072327,2.539640427,2.550779343,2.547994614,2.487096786,55,17.4,434.13,0,0,E9QQ10;Q70FJ1-3;Q70FJ1-2;Q70FJ1;A0A140T8S1;H3BLL7;A0A0G2JFW0;G3UX24,Akap9,A-kinase anchor protein 9,tr|E9QQ10|E9QQ10_MOUSE A-kinase anchor protein 9 OS=Mus musculus GN=Akap9 PE=1 SV=1;sp|Q70FJ1-3|AKAP9_MOUSE Isoform 3 of A-kinase anchor protein 9 OS=Mus musculus GN=Akap9;sp|Q70FJ1-2|AKAP9_MOUSE Isoform 2 of A-kinase anchor protein 9 OS=Mus musculus GN=Ak
1.363903046,1.034984589,1.068958282,1.068033218,0.994939804,1.230184555,1.112968445,1.077766418,0.987215042,1.069797516,0.909284592,1.051120758,1.249782562,1.33965683,1.333625793,1.043102264,42,15.5,354.31,0,0,E9QQ25;Q62407;A0A087WSE3;Q62407-4;Q62407-3;Q62407-2;D3Z7T0;F6RU40,Speg,Striated muscle-specific serine/threonine-protein kinase,tr|E9QQ25|E9QQ25_MOUSE Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus GN=Speg PE=1 SV=1;sp|Q62407|SPEG_MOUSE Striated muscle-specific serine/threonine-protein kinase OS=Mus musculus GN=Speg PE=1 SV=2;tr|A0A087WSE3|A0A087WSE3_MOUSE
-0.653125763,-0.727846146,-0.706851959,-0.658851624,-0.715593338,-0.60086441,-0.728948593,-0.720573425,-0.583538055,-0.688821793,-0.616916656,-0.677190781,-0.705499649,-0.65722084,-0.66794014,-0.636499405,7,11.1,61.446,0,0,E9QQ99;D3Z1Y1;A0A0R4J1R1;Q9DBY1;Q9DBY1-2;D3YZH4,Syvn1,E3 ubiquitin-protein ligase synoviolin,tr|E9QQ99|E9QQ99_MOUSE E3 ubiquitin-protein ligase synoviolin OS=Mus musculus GN=Syvn1 PE=1 SV=1;tr|D3Z1Y1|D3Z1Y1_MOUSE E3 ubiquitin-protein ligase synoviolin OS=Mus musculus GN=Syvn1 PE=1 SV=1;tr|A0A0R4J1R1|A0A0R4J1R1_MOUSE E3 ubiquitin-protein ligase syn
1.952030182,2.020931244,1.952173233,2.07884407,1.887243271,2.043354034,1.974328995,1.916563034,2.00538063,1.893899918,2.046348572,2.043169022,2.026569366,1.950109482,1.908668518,1.904655457,29,31.8,136.74,0,0,F2Z3U3;F2Z4B7;G5E867;S4R2K5;F2Z3X7,Raph1,,tr|F2Z3U3|F2Z3U3_MOUSE Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 OS=Mus musculus GN=Raph1 PE=1 SV=2
-3.523256302,-3.524766922,-3.473600388,-3.808773041,-3.372922897,-3.553422928,-3.404411316,-3.34179306,-3.799781799,-3.479265213,-3.524622917,-3.557531357,-3.391990662,-3.572044373,-3.683790207,-3.507640839,2,10.8,34.406,0,0,F2Z3X3;Q8R3V6,Cuedc1,CUE domain-containing protein 1,tr|F2Z3X3|F2Z3X3_MOUSE CUE domain-containing protein 1 OS=Mus musculus GN=Cuedc1 PE=1 SV=1;sp|Q8R3V6|CUED1_MOUSE CUE domain-containing protein 1 OS=Mus musculus GN=Cuedc1 PE=2 SV=2
2.356853485,2.361183167,2.283035278,2.258846283,2.291461945,2.398521423,2.200157166,2.184429169,2.320222855,2.208265305,2.302787781,2.316577911,2.172222137,2.153165817,2.13813591,2.267564774,22,51.9,60.935,0,0,F2Z3X6;Q9Z2A0;Q3TRL2;F2Z3Z9;F2Z400;F2Z4A5;F2Z3V6;F2Z3X9,Pdpk1,3-phosphoinositide-dependent protein kinase 1,tr|F2Z3X6|F2Z3X6_MOUSE 3-phosphoinositide-dependent protein kinase 1 OS=Mus musculus GN=Pdpk1 PE=1 SV=1;sp|Q9Z2A0|PDPK1_MOUSE 3-phosphoinositide-dependent protein kinase 1 OS=Mus musculus GN=Pdpk1 PE=1 SV=2;tr|Q3TRL2|Q3TRL2_MOUSE 3-phosphoinositide-depende
-0.86296463,-1.061777115,-0.849588394,-0.788141251,-1.312358856,-1.001348495,-1.18636322,-1.241411209,-1.027326584,-1.033491135,-1.032556534,-0.827993393,-1.1034832,-0.811470032,-0.928417206,-1.262622833,2,3.4,61.501,0.00034014,0,F2Z422;E9PUT0;F6UQD0;Q7TMC9;A0A087WPV0;Q7M6W8;Q6DFU8;F8VPP0;Q6PEP4;E9Q0Q3;B1B1D3;Q3U4L8;Q80ZX2;G3UVW7;E9PVW1;Q9Z117;O88253;J3JS23;E9Q1L8;F6VWU8;Q9CZ29;A0A087WQI7;Q8C827-2;Q8C827;Q571J5;Q07231;Q8C827-3,Zfp708;3110052M02Rik;Zfp273;Zfp85;Zfp948;Zfp677;2610021A01Rik;Zfp40;Zfp51;Zfp790;Zkscan7;Zfp53;Gm10226;Zfp62;Zfp493;Zfp773;B020011L13Rik;Znf354c;Zscan21,Zinc finger protein 62;Zinc finger protein 354C;Zinc finger and SCAN domain-containing protein 21,tr|F2Z422|F2Z422_MOUSE Zinc finger protein 708 OS=Mus musculus GN=Zfp708 PE=4 SV=1;tr|E9PUT0|E9PUT0_MOUSE Zinc finger protein 983 OS=Mus musculus GN=Zfp983 PE=1 SV=1;tr|F6UQD0|F6UQD0_MOUSE Zinc finger protein 273 OS=Mus musculus GN=Zfp273 PE=4 SV=1;tr|Q7TM
0.157646179,0.041982651,0.346170425,0.27116394,0.119215012,0.159225464,0.177307129,0.048212051,0.147138596,0.194953918,0.173931122,0.292762756,0.114347458,0.188610077,0.120548248,0.113054276,11,21.8,64.68,0,0,F2Z468;F2Z3U4;O89029;F2Z469;O89029-2,Matn4,Matrilin-4,tr|F2Z468|F2Z468_MOUSE Matrilin-4 OS=Mus musculus GN=Matn4 PE=1 SV=1;tr|F2Z3U4|F2Z3U4_MOUSE Matrilin-4 OS=Mus musculus GN=Matn4 PE=1 SV=1;sp|O89029|MATN4_MOUSE Matrilin-4 OS=Mus musculus GN=Matn4 PE=1 SV=1;tr|F2Z469|F2Z469_MOUSE Matrilin-4 OS=Mus musculus
